Hotel_name,name,rating,review
Grand Zuri Malioboro Hotel,ana purna,4.0,"5 stars for the breakfast and the housekeeping staff. they did excellent job and were always polite. most of the staff were great.

the rooms were a different story. the Grand Deluxe room was a nightmare. more expensive than 2 other types of room, yet it smelled due to humidity, because it was on pool level. you were also treated to no view but the pool tank that came up to higher than eye level. it was like staying inside an ugly aquarium. people’s dirty wet clothes were laying just outside the window, no privacy whatsoever. the hotel website was not honest about the Grand Deluxe rooms, it doesn’t show the ugly sight outside the window.

we refused the horrifying Grand Deluxe room and were ready to walk away to other hotel, luckily the management upgraded us to an Executive room. it was not luxurious, but more spacious and had a view. the rooms in general are old, even the executive room had ants on the tables. my travel agent secured a room at Melia Purosani for us to move, but i decided to stay at the Grand Zuri to show appreciation for this kind gesture of giving us a free upgrade. we stayed there for one week.

all in all the hotel offers a pleasant stay, as long as you can stay away from a Grand Deluxe room."
Grand Zuri Malioboro Hotel,rara billaa,5.0,"it's good enough, friendly waiters and u'll never bored about their dish. such a comfy zone. thank you Miss Febi and team. love itt"
Grand Zuri Malioboro Hotel,sella M,5.0,"What can I say besides excellent! warm welcome from all staff,
great location (walking distance to Tugu train station),
spacious room (I stayed at the superior with Merapi mountain as view),
quite complete amenities,
the breakfast foods is ok but the placemnt of the food island is to narrow with the tables and foyer, and quite difficult to access to the other side when crowded,
cool gym and swimming pool.

Overall had a wonderfull experience stayed here."
Grand Zuri Malioboro Hotel,dewi kristi,5.0,"stay for 4 days 3 night so comfy and cozy place, yummy foods with may various traditionals food. overall goods"
Grand Zuri Malioboro Hotel,Eko “Rudi” Iswanto,5.0,"Be only the one for me whenever comes to jogja. The location is just a step from tugu train station. Warmed of the staffs. Nowadays, the facilities are improved a lot, named it gym and swimming pool access for me. Wanna be back soon."
Grand Zuri Malioboro Hotel,Trip.com Member,5.0,"Overall, the facilities regarding our needs at the hotel were very good"
Grand Zuri Malioboro Hotel,JH Yeo,2.0,"No black out curtain, room super bright. Basic room, not worth it"
Malioboro Prime Hotel Yogyakarta,Trip.com Member,4.6,"Coming back with me, my sister booked a hotel here too. He is also happy and really likes the hotel. We asked my sister to stay near my room but instead she put it in front of my room just right 😂. Everything we need is fulfilled here. Our holiday was very memorable in Malioboro. Thank you very much, sis and sir, for serving us patiently and kindly. See you again 🙏✨👍"
Malioboro Prime Hotel Yogyakarta,Jul R,1.0,"Dirty hotel room, underwear left behind the shower door which indicates housekeeping didn’t clean the room. They only send somebody from staff to remove items and didn’t bother to apologise or offer room to be cleaned again. For 4 star hotel you would expect to offer room change immediately as a minimum. Dirty bedding and dirty towels! Poor management of the service. Definitely training required for front staff to manage this kind of situation. No language barrier on this case as we speak Bhasa.
As mentioned in some other reviews super noisy train station next to the hotel so unless you don’t need to know exact schedule of passing trains DO NOT BOOK IT! You will not get a good sleep here, hotel is very basic and is  2* rather than what advertised."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.2,"This will be a very helpful review, I hope it helps you. This hotel has two shortcomings. The first is that it is very noisy, because there is a singing spot downstairs, and the speakers sing until late every day. This is not a problem with the hotel itself. The second point is very, very important, that the hotel has no heat. water. It is said that many hotels here are like this. There is no real hot water with high enough temperature. The so-called hot water is warm and a little cold. If you require hot water for bathing or washing your hair, be careful to avoid pitfalls. In terms of other conveniences, this hotel is pretty good."
Malioboro Prime Hotel Yogyakarta,Erik Nilsson,4.0,"Good location close to the train station. Which fitted us well. Rooms was okey, but it's extremely loud from the trains and prayers. The best part was the breakfast which was amazing, good selection of local food and drinks for a very good price"
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.2,"It's a five-minute walk from the train station. It's surrounded by the central business district. The service is good. The front desk was unfamiliar with the business and made a little fuss. The room was basically at the level of a guest house and was quite noisy. I checked the room and found it unacceptable. I immediately booked another hotel. , four-day orders cannot be canceled long ago. It is a waste of time. 4.3 points is more objective. I give 4.2 points."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,4.5,"The hotel location is quite strategic. In the Malioboro area and close to the train station. The train noise was very clearly audible to KNR, quite disturbing. It's not difficult to find but eat. There are lots of hotels around and it's open until evening. Clean rooms, friendly waiters. Very comfortable hotel."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,4.5,"I enjoyed my stay in this hotel . This was my first time in Yogyakarta and as a solo female traveler I wanted to make sure safety is priority.The hotel is just minutes walk to the train station that takes you directly to airport and to hotel. Was a breeze going in and out. You have to book train ticket prior Incase it gets booked up. The room was adaquent, spacious and location plenty of restaurant around and coffee place. A min walk to main street. I felt very safe. Thanks"
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.7,"There were no accommodations like this near Malioboro, so we immediately extended our stay for one more night... It was popular because there were a lot of locals and it was cheap and clean... If you don't like local food, it would be better to skip the breakfast."
Malioboro Prime Hotel Yogyakarta,efendy Isa,4.0,Nice hotel. Near to everything food cafe shopping. Can check in anytime. Breakfast also good. Variety of indonesian drinks. Luv it
Malioboro Prime Hotel Yogyakarta,Farah Amalia,5.0,"The room was okay, the service was amazing (the staff were friendly ), and the breakfast buffet was excellent. The location was great but the train horns were something else you needed bare 😅"
Malioboro Prime Hotel Yogyakarta,Trip.com Member,5.0,All facilities such as Maglio Boro Street and the bus terminal and subway station are nearby.It's easy to move to other areas and you can easily go to Malioboro Street in the evening.
Malioboro Prime Hotel Yogyakarta,ladyrain12,2.0,"The hotel has a great location opposite train station which is very convenient if you take train to airport. We booked this hotel for that reason due to next morning we had morning flight and took train to airport at 4.20am. |The room very decent, hairdryer was only by request not provided in the room, no shampo and soap eventough the tubes are there but empty 😅|That time our room view was train station which very noisy from the sound of train and information made by the train staff🥲 lucky that time we were very very tired so we managed to sleep. But for those light sleeper better avoid the hotel. |the hotel only walking distance to malioboro st. The room was clean. |The staffs were not friendly during my stay."
Malioboro Prime Hotel Yogyakarta,Michael Muhammad,3.0,"The sink was clogged up, not good. Service was good. Overall, recommend."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,5.0,The location of the hotel is very affordable to Malioboro.... Recommended for children because it has a view of the station (you can see the trains)
Malioboro Prime Hotel Yogyakarta,Trip.com Member,4.1,"The facilities are relatively old, a bit like a guest house in the 1990s, but the room is very clean and the price is acceptable. The biggest problem is that it's next to the train station and it's so noisy that I basically can't sleep without wearing earplugs, but the hotel doesn't have them, so you need to bring them. Next to it is Mario Pineapple Street, which is very convenient for going out for a stroll. The entrance is a one-way street, so taking a taxi will be troublesome. Anyway, if you can just transfer to Yogyakarta and stay there, and you have two more days to play, I wouldn’t recommend it."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.7,"I want to stay here temporarily for one night. The restaurant here is not bad, but I didn't add breakfast because there are too many delicious foods here, and the attitude of the service staff is very good. It's just that some accidents happened in the shower gel in the toilet, which caused The shower gel couldn't be squeezed out, so we were given a new room immediately after responding to the counter. The service is really great! You can try it if you have a chance, but it is true that the sound insulation is not good. After all, it is next to the train station, but the scenery outside the window is so beautiful, you can see the volcano🤤"
Malioboro Prime Hotel Yogyakarta,Mark Schoen,1.0,"Extremely loud and they don’t even offer ear plugs. So silly!! It’s not like the train appeared. Also, the windows are single paned so it is constantly loud. Also, there is no drinking water refill station like most hotels. They want you to buy more tiny bottles of water. I would not recommend staying here"
Malioboro Prime Hotel Yogyakarta,Adi Yudistira,5.0,"Nice hotel room with best location. Really close to Tugu Train Station and many other tourist spot. Malioboro street is just steps away from the lobby.
We made a mistake regarding the bedding type upon booking which we chose twin-bed. The Reception (lady) quickly offered bedding switch to king bed and we really appreciate his action 🙏"
Malioboro Prime Hotel Yogyakarta,Dorothea Cindy,1.0,"Staying here for 2 night. Hotel staff's service was really good and fast check in.

Not recommended for people who hard to sleep. Noise from outside even music from across the street could clearly heard from room. Dirty towel and blanket. Bathroom design with separate toilet and shower, and open washtafel made the room humid and smelly. What was the designer think when he designed this hotel's layout. Very poor layout arrangements.

10PM now, and i started to regret my decision to stay here because of the loud music from outside. Sorry but I'd say that i wouldn't recommend nor stay in this hotel for the second time. Even though the service was really nice."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.7,"Hotel is in poor state of repair.  We asked for hairdryer, they provided a broken one that looks risky to use.  We complained and they provided a proper unit.The kettle provided in the room is also dangerous to use, you could get your hand burnt to hold the handle. The towers provided are obviously old and yellowish.The rooms are small but functional.The lobby smells due to poor sewage system.The plus point is the Service Staff, like most in Yogdakarta, they are very nice."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,5.0,"The hotel is about ten meters away from malioboro street, across the road is the railway station, the transportation is convenient, and it is also a hot spot for tourist attractions. It is also within walking distance to the Sultan Palace and Water Palace. The hotel facilities are okay, cost-effective, quiet, you can ask for accommodation not to face the train station."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.0,"Had requested a room max on the 2nd floor but apparently got a room on the 9th floor, told to wait until finally allowed to enter the room at 14.30 even though I brought a baby but couldn't hurry up"
Malioboro Prime Hotel Yogyakarta,A.L.,3.0,"The location of this hotel is excellent, literally across the street from the main train station and just steps from Jl. Malioboro, the main commercial street of Yogyakarta. The staff are also quite friendly.

The room though was thoroughly mediocre. The chair was filthy and covered in stains. The window blinds were literally disintegrating as I used them. The air conditioning barely worked. It was set at 16C but was only outputting at 25C. The bed and bathroom facilities were fine though. There was a lot of noise from the corridor from other guests and the cleaning staff. I only stayed here for one night before going to a different hotel."
Malioboro Prime Hotel Yogyakarta,Erica NMC,5.0,It's nearby train station. Staff are friendly and helpful. Room service was good too. Didn't expect much from the room cleanliness. There's a stain here and there. Overall still good.
Malioboro Prime Hotel Yogyakarta,Trip.com Member,4.0,Good location. Near to train station yogya. Lots of shops and cafe . Room size just ok for 2 people. Nothing fancy. Breakfast also ok. Varieties and lots of food
Malioboro Prime Hotel Yogyakarta,GunBali,3.0,"Located on walking distance from Tugu Train station. It is ideal place to stay when arrive on train.   It is also very close to center of attraction Malioboro Street and Keraton.   The hotel is new (was not there on my last visit to Yogya).  The place is generally clean.||||Do not expect to have good view here.   When you're on elevator you can see untidy roof of neighbouring house.     We ask for some information from staff in reception about local attraction, to our surprise they can not give sufficient answer.  I guess the hotel need to familiarise their staff on what's happening around their hotel (where the cafe with good music, where is the busking area etc etc).||||There is spa flyer in the room, when we call for spa service, the staff said it only available after 18:00 hrs (we call at 16:00).     Then we decide to search for outside spa which then come to the hotel.   Later that evening the staff called and willing to give a promo for 10 minutes shoulder and back massage.    Then we found out that they have a mutual contract with outside spa and actually they can be called at any time (not necessarily wait for 18:00).     It is a simple 'laziness' from the staff to say it is available at 18:00.  She should had called their spa partner first before giving un-favourable answer.||||Should you stay in this hotel ?   YES, if the good points described above match your requirement.||NO, if you look for more  peaceful place, with warmer staff attitude."
Malioboro Prime Hotel Yogyakarta,ontheroadagainva,3.0,"Great location!  The hotel is located across from the train station which actually has a number of simple eating places and a minimart. Malioboro walking street is only a block away. It is packed at night with locals and tourists out to see and be seen.  There is a mall on Malioboro street about 4 blocks away with a number of simple places to eat and a grocery store. Grab is always available and can take you anywhere in town for a few $US.  The room price was about $33 per night with breakfast included.||||Being across from the train station, the horns on the trains woke me up multiple times each night.  The bed was comfortable, the TV was good, the shower had decent pressure, but the toilet had a smell.  Towels and sheets were stained and showed their age.  The hotel will only give you one key, so if you have two or more independent persons staying here, room access would be a headache.  The is no mini-fridge.||||I saw no other non-indonesians except me staying here.  Front desk personnel spoke English but limited.||||Seating at breakfast was way too limited for the number eating, and several times when I went back for more I returned to find people seated at my table and unable to communicate because of language.  I just sat in any empty spot and continued eating which freaked them out although they pretended to not see me sitting there. || The restaurant staff spoke no English at all so ordering eggs or drinks was tough, and I did not get what was desired a lot.||||The lobby, elevators, and hallways were clean and modern.  I like this hotel and may stay here again based on the location and bed comfort, but will likely skip the breakfast and ask for better towels and sheets upon check-in.||||I will post a picture of the horribly stained chair in the room which I just covered with one of the stained towels."
Malioboro Prime Hotel Yogyakarta,Magdalena Pezdek,5.0,A great place to stay. They have delicious breakfast.
Malioboro Prime Hotel Yogyakarta,Nur Fadillah,4.0,"My room is not that great. Water heater and air con are not working great. Service and strategic location, near malioboro shopping place. At night constant reminder of trains and dangdut beats. But thats fine by me."
Malioboro Prime Hotel Yogyakarta,Trip.com Member,3.2,location is perfect. but the room condition is not that good i guess.I saw many cockroach in room
THE 1O1 Yogyakarta Tugu,Ardi Raditya,5.0,"One of our favorite hotel chains. The rooms are clean and comfortable. The foods are always great no matter we go on different cities including this one in Yogyakarta. And the staffs are so kind and helpful, especially for Ms. Rani.
Definitely will comeback for sure!"
THE 1O1 Yogyakarta Tugu,dian n,4.0,"The staff throughout the hotel were very professional, friendly and extremely helpful. They always greeting and smiling to us. Great view from our balcony we can see Merapi n Merbabu also Tugu Jogja and swimingpool. ||They serve local tasty food in the breakfast like gudeg, pecel and traditional snacks but they need to provide more menu variety for room service. Overall clean, good view, nice and fast responds staff."
THE 1O1 Yogyakarta Tugu,Departure05272881213,3.0,"All the services in this hotel are quite good. Everything is well organized and the staff is very friendly and helpful. |For criticism: hopefully next time the room facilities can be improved even better, there is no power outage in the room. |Hopefully this hotel area will be developed in the future and have enough parking space."
THE 1O1 Yogyakarta Tugu,Irfan Susanto,5.0,"Our recent stay at The 101 Yogyakarta Tugu  was exceptional. The service was outstanding, with friendly and professional staff always ready to assist, especially for Mba Icha and Mas Arya making us feel valued.

The food at the hotel restaurant was delicious, offering a variety of fresh and flavorful dishes for breakfast and dinner.

Our room was comfortable and well-equipped with all necessary amenities, including toiletries, slippers, bathrobes, and a coffee/tea maker. The bed was clean and cozy, ensuring a restful sleep.

The highlight for our kids was the pool access. The pool had a safe and accessible ladder, allowing them to enjoy swimming without worry. They had a great time and always looked forward to going back.

Overall, staying at The 101 Yogyakarta Tugu was an unforgettable experience for our family. We highly recommend this hotel for its excellent service, tasty food, well-equipped rooms, and child-friendly facilities. Thank you, The 101 Yogyakarta Tugu, for a wonderful vacation!"
THE 1O1 Yogyakarta Tugu,Fajar A,4.0,"One of many delightful options to stay close to the Tugu Yogyakarta. It's close to interesting places like shops, restaurants, and cafes. The room is quite small, definitely smaller than the one in Bandung, but it still fits two person nicely. Breakfast seating can be improved to accommodate more people indoor.||Don't forget to wake up early in the morning to catch the view of Mt. Merapi's top."
THE 1O1 Yogyakarta Tugu,risa umami,5.0,"Cool experience, nice place n so cool to go everywhere from this hotel. Staff are so friendly n nice, we talked to Silvi, so humble and always ready to help. My baby girl stays so comfort here... thanks 101"
THE 1O1 Yogyakarta Tugu,Hariadi Tjahjono,4.0,"we enjoy our stay at 101 hotel Yogya. Its clean, 10-15 minutes walk to main tourist destination-Malioboro street. value for money, breakfast quite variety and tasty."
THE 1O1 Yogyakarta Tugu,Augustriandy Rizkymaris,5.0,"nice view, strategically placed in the center of Jogja city, breakfast here was authentic to the international tourists due to they serve local and traditional Javanese snacks and finger food, you must try it.

Silvi"
THE 1O1 Yogyakarta Tugu,yustinus lambang setyoputro,5.0,A full set traditional menu for breakfast. View from the room is so good and the location is not so far from Malioboro Area and Train Station.
THE 1O1 Yogyakarta Tugu,Ara Mutiara,5.0,"Day 1 and its already this perfect. Perfect location, mau shopping deket dan banyak pilihan, mau sekedar walking around juga pleasing. Clean and neat room. Breakfast is awesome, the service is excellent. Thanks to mas farid who provided the best service."
THE 1O1 Yogyakarta Tugu,Amalia N,5.0,"101 hotel is the top choice wherever our family goes on holiday. This time we chose to stay at 101 Tugu when we went on holiday to Yogyakarta. We were very happy with the location of the hotel, the atmosphere of the room, especially the breakfast food which was very delicious. Today's breakfast is served by Ms. Dewi, thank you, Mbak for the special complimentary. Hopefully we can stay here again."
THE 1O1 Yogyakarta Tugu,"Aris, M. Setiawan",5.0,"Really enjoyed staying at The 101 Tugu, Jogja. Its premium location in the bustling center of Jogja makes it convenient. The green hotel concept and proximity to nature made the corridor journey comfortable, not stuffy. Also, the availability of balconies improved air circulation in the room. The room and amenities are quite adequate. The breakfast with a variety of delicious menu options, coupled with friendly service from all staff, especially Ms. Rani with her surprise pastries, made the days spent at 101 very enjoyable. Highly recommended hotel in Jogja!"
THE 1O1 Yogyakarta Tugu,Isyana Dauhan,5.0,"The best hotel in Yogyakarta. Great services, good view, great bedroom. For breakfast, there is a lot of variety. So delicious. The staff Rafida is friendly  & helpfull. Very satisfied. We'll be back for sure!"
THE 1O1 Yogyakarta Tugu,febby trace1,5.0,"This hotel one of the best places to stay in Yogyakarta, the breakfast are various and delicious, the room with the balcony is great, all the staff are helpful, specially to the beautiful one Mba Rani, who is doing her stuff amazingly.
Thank you 101, We'll be back for sure 😊"
THE 1O1 Yogyakarta Tugu,Putri Laura,5.0,"Cozy place, strategic location, and the staff are so helpful. Especially when we got the bfast mas Farid at Cafe Corner so kind and communicative. Keep it up and keep a good work! Will comeback soon inshaAllah☺️☺️"
THE 1O1 Yogyakarta Tugu,Andri Yusva,5.0,"Pretty good place for having a party, such as birthday party, i was attending one in here, good food, good service too, there's one of the service staff is outstanding in giving service her name delta. Anyway the party is a blast tho. 🌚🌚🌚"
THE 1O1 Yogyakarta Tugu,imanda I,5.0,"Superb location, very close to tugu jogja - malioboro street - Yogyakarta station. |Clean Room with balcony, delicious breakfast, friendly & helpfull staff.|Thanks for great new year party with spectacular fireworks 🎇🎇|Well recommended please to stay in Yogyakarta !!!"
THE 1O1 Yogyakarta Tugu,Denny Krisnawan,5.0,One of the nice hotels in Yogyakarta. Many people stay at this hotel for a vacation. Clean room and good hotel facilities. The breakfast menu is various with a good taste. The pool facilities are available. Car parking facilities are enough. The hotel is located on the center of Yogyakarta city. Good impression when staying here.
THE 1O1 Yogyakarta Tugu,Erni Rusniawati,5.0,"Nice hotel close to tugu and Malioboro, staff are friendly, has a beautiful pool. During the New Year Celebration it was amazing, it's different from the others. We're always enjoy staying at the 101 Tugu Jogja"
THE 1O1 Yogyakarta Tugu,Rita Sariwati,5.0,"Great experince when stay in this hotel, lovely ambience, great food and friendly staff. Thanks a lot mbak Silvi. See you again"
THE 1O1 Yogyakarta Tugu,Daymond Chong,5.0,"Great hotel + value, the staff is very friendly and polite, breakfast choice is ok. But room sound isolation could be better."
THE 1O1 Yogyakarta Tugu,qkfrik,5.0,Having the best experience we’ve ever had because the service and the hospitality is non-debatable. Thanks alot mbak silvi
THE 1O1 Yogyakarta Tugu,jfs,4.0,"Good location, sufficient facility, cleanliness, hospitality of staffs and variety of food . Unfortunately room prices/rate have increased significantly since the Covid 19 pandemic. It would be very encouraging if room prices could be as reasonable as it was before the Covid-19 pandemic."
THE 1O1 Yogyakarta Tugu,Faiq Nadhir,5.0,"Overall, the hotel offers an excellent experience with its outstanding facilities and services. However, the breakfast area is a bit disappointing as it tends to be overcrowded and cramped."
THE 1O1 Yogyakarta Tugu,Hans C,4.0,"As a 4 star hotel, i think they could fulfill my expectation.||Location: Very near from Tugu Rail Station or Malioboro street.||Room: room's okay, every room has a balcony, but try to avoid room near the road, it's noisy, but hotel provides ear plug for you if you need it.||Cleanliness: good||Staff friendliness: all the staffs are very friendly and helpful, thank you!||Breakfast: ||- maybe they can try to change some menu, as i stay here for 3 days, and i always got the same Soto menu everyday. ||- Food buffet: staff needs to make sure its always refilled, as i dont have a chance to try some food as its run out.||- The freshness from fruits, if you keep it outside for too long, its not fresh anymore. ||- The amenities (plates, drinking glass and etc): please make sure, all of them will always be available as i have to wait to get my drinking glass.||"
THE 1O1 Yogyakarta Tugu,Ray March Syahadat,4.0,All I can say is their location is so strategic in the middle heart of Yogyakarta. So close with Tugu Yogyakarta as the part of cosmological axis that become UNESCO world heritage site.
THE 1O1 Yogyakarta Tugu,Sarah Zafira,5.0,"Location is good, room is clean and tidy, breakfast is delicious. Too bad we can hear people from the next room talking, it would be perfect if the management can fixed this privacy thing😁
Ms. Rani also helped alot during our stay, she always asks for customers needed☺️
Overall it was a good stay👍🏻"
THE 1O1 Yogyakarta Tugu,Dave,2.0,Rooms are really a nightmare. Loud and furniture was damaged everywhere. Bathroom dirty and towels stank like they were not fresh. We liked the location of the hotel.
THE 1O1 Yogyakarta Tugu,Amanda,4.0,"I did 5 nights in this hotel with a pool view.
The room was nice and clean. The points of improvement is the fridge which was quite dirty and not cold at all. My room was connected by a closed door to my neighbour and i could hear him talking clearly. Other than that i really appreciated my stays.

The breakfast was really good and the hotel provided us a lot of variety of food.

The hotel is in the Tugu area very very close to Malioboro."
THE 1O1 Yogyakarta Tugu,indah nia,5.0,"one of the recommended hotels in Yogyakarta which is located very close to the Tugu. hotelnya bersih, breakfastnya banyak macam dan enak semua. the hotel staff is also friendly and helpfull. special thanks to Mbak Rani (the hotel staff) for the special dessert dan ngobrol2nya👍"
Royal Malioboro by ASTON,H. Breux,5.0,"We loved our stay at Royal Malioboro by Aston. We stayed for 2 nights at the start of our honeymoon in Indonesia and were impression by the great service of the staff, especially the kind waiter that helps on the rooftop bar and speaks excellent  English.

The location next to the city’s main artery (Malioboro) and in front of Yogyakarta main station is super convenient, however it comes at a price: loud train noises day and night that the windows of our room did little to prevent. Small issue really but worth noting I’m case you are a light sleeper!

Amenities are great with lovely rooftop pool and brand new gym. Spa is also very good according to my wife who had a 90min massage there.

Overall I would recommend this hotel to anyone staying in Yogyakarta looking for a luxury, comfortable hotel with all the amenities.

Thank you again!"
Royal Malioboro by ASTON,Rowan H,5.0,"Stayed here for 4 nights on a recent visit to Yogyakarta with my wife.||Pros|- Location - it’s right in the heart of the action adjacent to Jalan Malioboro and Jalan Sosrowijayan which feature most of your restaurants and shopping. All easy walking distance. In addition it’s directly opposite the train station (Stasion Tugu). This means we were able to get the train directly from the airport to the hotel rather than getting a taxi (I believe it was about 20000IP each for train tickets). This is the cheapest and fastest method to get to the hotel. You can walk from the train station maybe 300m to the hotel. It’s the tallest building in Yogyakarta so you shouldn’t miss it. We also jumped on the train to go onwards to Surabaya so it offered a great onwards connection. |- Rooms - Rooms were air conditioned and clean with comfortable beds. |- Value - We paid about 70000IP a night although we came during a quiet period in Ramadan. I think this is actually considered quite expensive for Indonesian standards but given the high standards of the hotel I felt it was very reasonably priced. This hotel appeared to be the most upmarket in Yogyakarta.|- Staff were very friendly and greeted us warmly whenever we left or returned from a day outside. We found the bartender upstairs, Aldo to be particularly helpful and wanted to give him a shout out. |- Wifi worked well|- Had a rooftop pool which was kept clean and offered views over to gunung merapi on a clear day. |- Had a rooftop bar adjacent to the pool for beverages and food. This was helpful as being a Muslim territory alcohol can be tricky to acquire sometimes. |- The gym although modest had enough equipment to get a reasonable workout. Free weights up to 12kg and a well maintained combination machine plus a treadmill and bike.|- Filtered cold and hot water available in the corridors (you can’t drink water out of the tap here). ||Cons|- Although the location opposite the train station was convenient for onwards travel the station did run 24/7 and there was a bit of noise from the trains in the middle of the night. I think this could prove problematic if you’re a light sleeper. |We did have some minor issues with our bathroom - toilet leaking and a bad smell when the water wand was activated rather than the shower. We advised reception of this and they did fix it same day.||Overall we enjoyed our time here and would have no issues recommending it to others."
Royal Malioboro by ASTON,Putri HS,5.0,"Had a very nice time at the hotel. Very affordable, close by all essential stuff. Room is clean and quite spacious for the price. Good varieties of breakfast. Additional plus point for the cozy rooftop, special shout out to Mas Aldo, always lovely and cheerful. Will definitely come back."
Royal Malioboro by ASTON,Myesha Zara,5.0,"threw an event here and it was worth it, even it was worth every penny. i just love the services here, if i could rate it the score would be 100/10. also everyone here were so kind and polite. food was good, but couldve been better. overall so great to have Royal Malioboro by ASTON as the place to throw your event, you wont be disappointed!"
Royal Malioboro by ASTON,Ezaruddin Abd Rahman,5.0,"We really enjoyed our stay at this hotel. The room was large with a very comfortable bed. Front desk were very accommodating, spoke some English to my benefit and helped us with everything. Front desk , Mr Dimas very helpful . Nearby to train station and malioboro road for shopping"
Royal Malioboro by ASTON,Trip.com Member,5.0,"The location of the hotel is very good. It is across the road from the train station, which is very suitable for people who have to catch the train to the airport early in the morning. Next door is Malioboro Street, which is convenient for shopping and eating in the evening. I booked a suite. In fact, the so-called suite is only 33 square meters, but it is quite spacious visually. The advantage is that the price is relatively cheap and matches the price. Breakfast is on the second floor and starts at 6 o'clock. The variety is super rich and there are many local specialties. It is very delicious! The only dissatisfaction is that bottled water is not provided."
Royal Malioboro by ASTON,Rio Indralaksono,4.0,"This is one of the best hotels in a great location.  The breakfast is good enough for a 4 star hotel. The Deluxe room is also spacious.

However, I do not recommend that you make long-term plans to stay at this hotel, especially if you are a company that needs to make detailed budgeting beforehand.  The reason is, prices at this hotel are highly volatile. Some companies may need to make sure their budget is planned accurately."
Royal Malioboro by ASTON,Ila S,5.0,"Location: Very convenient. Hotel located right opp. Train station. Recommended to take the train to and fro Airport as it's more convenient and faster. Not recommended if you're a light sleeper or prefer a quiet area as train horns can be heard as and when. 5-10mins walk to Jln. Malioboro for shopping, easy to find food and Mart is everywhere. |Hotel: Friendly staffs, from security, front, fnb and housekeeping staffs. I'm particular when it comes to cleanliness and the hotel room is perfectly cleaned. Breakfast spread were awesome and good food as well.|Overall: Will come back again to stay for our next visit to Jogja! 👍🏼👍🏼👍🏼"
Royal Malioboro by ASTON,Ulfatul Maula,5.0,"Very recommended, we requested several things and all are granted (connecting rooms, not in the corner, city view).

Top notch services, all employees were very kind and would greet you in the hallway. Location is perfect, you can just cross from the Yogyakarta's Tugu train station. The hotel is also a walkable distance from Malioboro street.

The rooms are clean, great amenities, provided 3 types of towels too. There was a welcome drink of ginger tea. Water is refillable through a water filter in the hallway.

Breakfast are complete too. Western food, traditional Jogja food, Javanese desserts, all available. Taste are okay. Would recommend taking the javanese bubur desserts as our family think that this is the best menu out of all.

I'd say with this price tag, the hotel is totally worth it. Would recommend to all travelers that seek for comfort."
Royal Malioboro by ASTON,Annisa Rianti,5.0,"first time stayed here and this hotel didnt disappoint. the service were top notch, the staff were all so helpful and the facilities were squeaky clean from the lobby to public toilets and room were all so clean, great job!

the room were not sound proofed and there's a train station just across the building, i personally didnt mind but if you're looking for a peaceful and quiet room, this is not the hotel for you.

the breakfast was just ok. menu were varied and well curated but i took some notes... the cold cut and cheese section weren't served in a chilled plate/ chiller, so the cold cuts were not served cold and they were dry too. fix thisss come on cold cuts are supposed to be served cold.

also, for the bread section, the restaurant can do much better with the bread and jam selection. come on, the bread and jam is clearly on the cheaper and lower quality side. this also applies for the sausage, it was clearly a low quality sausage and tasted cheap.

but other food were great. great selection of salad dressing btw! loved it. coffee and jamu were great too.

for me personally, the location is great bcs it is walking distance from the train station i literally walked 2 mins from and to the station, but again, it gets loud sometimes, because.. trains.

im so coming back to stay here again."
Royal Malioboro by ASTON,Greg Karpo,5.0,Rooms were 5 star. Great location.  Light supper at the pool bar was good. Aldo made our supper enjoyable and offered some great tips for a true Yogyakarta experience.
Royal Malioboro by ASTON,Trip.com Member,5.0,"Very satisfied. In a place where most people in Indonesia are dark and small, the waitresses in this hotel are all tall and fair-skinned girls, and their service is very enthusiastic. In addition, the location is also very good. It is only a few minutes' walk from the train station and Marioboro Commercial Street. There is a convenience store and a foreign currency exchange shop downstairs. The only thing I have to fault is, first, there is something wrong with the design of the room door. It cannot close automatically, which makes me uncomfortable. I often fall asleep without closing the door. Second, don’t give away bottled water"
Royal Malioboro by ASTON,Trip.com Member,4.0,Nice small hotel.  Room is clean .  Just 6 mins walk from train station .  So going to airport is so much easier compared to taxi which the traffic is crazy .  The train ride is 40min.
Royal Malioboro by ASTON,Veriska Riswanda,5.0,"This afternoon, i buy some cakes ,brownies and a milk bun. it's so viral in this town, so delicious, and good price. good job Mr. satria as pastry chef. i will back in this hotel, if i back in this town."
